NUM,CODE,Country,Continent,Cluster,Human_population_2010,Cov,Cov_L,Cov_U,mRP,lRP,uRP,Coverage,HDI,pop,PP,PPl,PPu,BI,BI_L,BI_U,LL,LLpc,LLpcU,LLpcL,L.cost.per,NTVcost,HRIGcost,ERIGcost,TCVcost,Num.1,Code,RISK,NTV,TCV_IM,TCV_ID,HRIG,ERIG,SMP,SMB,ND_NTV,ND_IM,ND_ID,NC_NTV,NC_IM,NC_ID,NTRAV,TRAV_U,TRAV_R,WK_LOST,DVAC,DVAC_C,DSTE,DSTE_C,DKIL,DKIL_C,CAT,CAT_C,TEST,TEST_C,CODE_GDP,GDP.US.,US..I.,FIRST_CONSULT,SUB_CONSULT,WHO,TRAVEL
86,USA,United States of America,Americas,NorthAmerica,317640000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.91,317640000,0.999803622,0.999424719,0.999938495,0,0,0,0,0,0,0,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,86,USA,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.188893087,0.5,0.001881595,0.001881595,0,20,0,1000,0,16,USA,47283.633,1,37.03390558,27.15081153,AMRA,0.039088863
59,BOL,Bolivia,Americas,Andean,10028000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.663,10028000,0.994781713,0.991656206,0.996899378,0.00340357,0.000616487,0.00340357,0.022977908,2.29E-09,9.41E-07,1.26E-11,763.2666667,0.379489713,469.678233,169.3834316,49.33939811,59,BOL,1,1,0,0,0,0,0,1,14,5,5,14,NA,NA,5,10,60,14,0.22002144,1.5,6.16E-05,6.16E-05,0.000616116,5,1.00E-08,700,5.98E-05,16,BOL,1858.142,0.404603857,3.570239023,2.616822921,AMRD,0.021932873
68,ECU,Ecuador,Americas,Andean,13772000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.72,13772000,0.997548038,0.995624018,0.998707564,0.000616487,0.000616487,0.00340357,0.008455666,6.14E-10,3.04E-07,2.82E-12,763.2666667,0.379489713,297.2646988,152.2056133,40.35562846,68,ECU,1,1,0,0,0,0,0,1,14,5,5,14,NA,NA,14,10,60,14,0.11326641,1.3,6.16E-05,6.16E-05,0.000616116,5,1.88E-09,700,1.89E-06,16,ECU,3983.802,0.512332141,5.091450078,3.731801477,AMRD,0.026330783
74,HND,Honduras,Americas,CentralAmericaMexico,7619000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.625,7619000,0.991379738,0.98709072,0.994546752,0.00070466,0.0004522,0.005470083,0.000712472,9.35E-11,1.31E-07,1.57E-13,640,0.379489713,234.0454485,63.45479789,46.66299442,74,HND,1,1,0,0,0,0,0,1,14,5,5,14,NA,NA,14,10,60,14,0.120672529,1.491,0.000656254,0.000656254,2.76E-05,5,3.71E-10,700,2.36E-06,16,HND,2015.576,0.456319808,3.713362027,2.722722289,AMRB,0.02437701
79,PRY,Paraguay,Americas,SouthernCone,6459000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.665,6459000,0.994917986,0.991843019,0.996988949,0.001966719,0.000752849,0.002025225,0,0,0,0,763.2666667,0.379489713,169.7813389,63.45479789,36.23190927,79,PRY,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.10837591,1.47,0.000154029,0.000154029,0.001540291,5,0,700,2.71E-05,16,PRY,2885.793,0.554710892,3.999380943,2.932437926,AMRB,0.027527545
77,NIC,Nicaragua,Americas,CentralAmericaMexico,5821000,0,0,0,0.742146196,0.632520561,0.827799266,0,0.589,5821000,0.986159359,0.979553057,0.990742308,0.001760021,0.0004522,0.005470083,0,0,0,0,640,0.379489713,234.0454485,63.45479789,33.15486499,77,NIC,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,60,NA,0.111664662,1.5,0.000515375,0.000515375,0.000361911,5,0,700,2.58E-05,16,NIC,1126.549,0.369907184,2.986845457,2.189221954,AMRD,0.021794591
61,CAN,Canada,Americas,NorthAmerica,33891000,NA,NA,NA,NA,NA,NA,NA,0.908,33891000,0.999798329,0.999413787,0.999936342,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,61,CAN,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.240946033,0.5,0.001881595,0.001881595,0,20,0,1000,0,16,CAN,46214.914,1.183254951,41.1473558,30.16652132,AMRA,0.044910125
93,BRN,Brunei Darussalam,Asia,Asia_1,408000,NA,NA,NA,NA,NA,NA,NA,0.838,408000,0.999488538,0.998754553,0.999799994,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,121.1460741,93,BRN,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0,0,0,20,0,700,0,16,BRN,31238.64,0.638935835,42.22137221,30.94963657,WPRA,0.052075076
102,JPN,Japan,Asia,Asia_1,126996000,NA,NA,NA,NA,NA,NA,NA,0.901,126996000,0.999778658,0.99936869,0.999928197,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,106.5991233,102,JPN,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0.039371319,4,0,0,0,20,0,700,0,16,JPN,42820.392,1.266697228,44.23382456,32.42482949,WPRA,0.110247286
109,MYS,Malaysia,Asia,Asia_1,27915000,NA,NA,NA,NA,NA,NA,NA,0.761,27915000,0.998577167,0.997213957,0.999324315,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,149.3430557,109,MYS,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0,0,0,20,0,700,0,16,MYS,8423.176,0.574186158,18.31831568,13.43294223,WPRB,0.01842457
110,MDV,Maldives,Asia,Asia_1,313000,NA,NA,NA,NA,NA,NA,NA,0.661,313000,0.994641805,0.991465972,0.996802858,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,121.1460741,110,MDV,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0,0,0,20,0,700,0,16,MDV,5841.327,0.683896274,4.067050686,2.981528525,SEARD,0.043311587
118,KOR,Republic of Korea,Asia,Asia_1,48502000,NA,NA,NA,NA,NA,NA,NA,0.897,48502000,0.999766567,0.999341385,0.999923083,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,121.1460741,118,KOR,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0,0,0,20,0,700,0,16,KOR,20590.962,0.690140052,21.45237833,15.73117113,WPRB,0.023767076
121,SGP,Singapore,Asia,Asia_1,4839000,NA,NA,NA,NA,NA,NA,NA,0.866,4839000,0.999647499,0.999084042,0.999871826,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,107.4960434,121,SGP,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0,0,0,20,0,700,0,16,SGP,43116.689,0.762833838,35.21914628,25.81677764,WPRA,0.067474181
134,AND,Andorra,Europe,EU,83365,NA,NA,NA,NA,NA,NA,NA,0.838,83364.63508,0.999488538,0.998754553,0.999799994,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,134,AND,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,FRA,41018.597,1.203701877,40.26382778,29.51326072,EURA,0.108333169
136,AUT,Austria,Europe,EU,8386000,NA,NA,NA,NA,NA,NA,NA,0.885,8386000,0.999726187,0.99925218,0.999905427,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,136,AUT,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,AUT,44986.583,1.135046619,39.47757856,28.93694248,EURA,0.114375924
139,BEL,Belgium,Europe,EU,10700000,NA,NA,NA,NA,NA,NA,NA,0.886,10700000,0.999729803,0.999260054,0.999907043,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,139,BEL,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,BEL,42630.113,1.180882197,39.36512662,28.85451556,EURA,0.119558273
145,DNK,Denmark,Europe,EU,5479000,NA,NA,NA,NA,NA,NA,NA,0.895,5479000,0.999760276,0.999327292,0.999920391,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,145,DNK,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,DNK,56147.143,1.540406859,51.71559259,37.90736876,EURA,0.151396094
147,FIN,Finland,Europe,EU,5346000,NA,NA,NA,NA,NA,NA,NA,0.882,5346000,0.999715044,0.999228053,0.999900551,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,147,FIN,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,FIN,44488.643,1.286339751,43.0620193,31.56432641,EURA,0.129758067
148,FRA,France,Europe,EU,62634000,NA,NA,NA,NA,NA,NA,NA,0.884,62634000,0.999722522,0.999244223,0.999903784,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,148,FRA,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,FRA,41018.597,1.203701877,39.15386016,28.6996579,EURA,0.119930353
150,DEU,Germany,Europe,EU,82056000,NA,NA,NA,NA,NA,NA,NA,0.905,82056000,0.999790122,0.999394864,0.999932971,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,150,DEU,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,DEU,40631.243,1.127603107,38.31279312,28.08315837,EURA,0.115628959
153,ISL,Iceland,Europe,EU,330000,NA,NA,NA,NA,NA,NA,NA,0.898,330000,0.99976965,0.99934832,0.999924395,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,153,ISL,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,ISL,39025.702,1.065678852,36.48911081,26.7464049,EURA,0.106338442
154,IRL,Ireland,Europe,EU,4589000,NA,NA,NA,NA,NA,NA,NA,0.908,4589000,0.999798329,0.999413787,0.999936342,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,154,IRL,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,IRL,45688.759,1.185188026,45.34090488,33.23474246,EURA,0.128803984
155,ITA,Italy,Europe,EU,60098000,NA,NA,NA,NA,NA,NA,NA,0.874,60098000,0.999683065,0.999159844,0.999887098,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,155,ITA,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,ITA,34058.72,1.158759289,37.18568355,27.25699056,EURA,0.115563243
158,LUX,Luxembourg,Europe,EU,492000,NA,NA,NA,NA,NA,NA,NA,0.867,492000,0.999652154,0.99909397,0.999873843,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,158,LUX,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,LUX,108831.704,1.337273898,52.34691857,38.37012874,EURA,0.122739398
160,MCO,Monaco,Europe,EU,33105,NA,NA,NA,NA,NA,NA,NA,0.946,33105.07248,0.999878326,0.999607958,0.999965603,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,160,MCO,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,FRA,41018.597,1.203701877,54.31102868,39.80981535,EURA,0.108333169
161,NLD,Netherlands,Europe,EU,16653000,NA,NA,NA,NA,NA,NA,NA,0.91,16653000,0.999803622,0.999424719,0.999938495,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,161,NLD,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,NLD,47172.14,1.157185405,39.57676923,29.00964894,EURA,0.115306218
162,NOR,Norway,Europe,EU,4857000,NA,NA,NA,NA,NA,NA,NA,0.943,4857000,0.999873374,0.999595071,0.999963912,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,162,NOR,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,NOR,84443.634,1.623525581,55.84587292,40.93485142,EURA,0.147293143
164,PRT,Portugal,Europe,EU,10733000,NA,NA,NA,NA,NA,NA,NA,0.809,10733000,0.999248018,0.998313092,0.999681972,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,164,PRT,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,PRT,21558.78,0.928346339,26.92323476,19.73464746,EURA,0.091856591
167,SMR,San Marino,Europe,EU,29198,NA,NA,NA,NA,NA,NA,NA,0.944,29197.53728,0.999875047,0.999599518,0.999964478,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,167,SMR,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,ITA,34058.72,1.158759289,39.02701285,28.60667922,EURA,0.104288336
171,ESP,Spain,Europe,EU,45317000,NA,NA,NA,NA,NA,NA,NA,0.878,45317000,0.99969948,0.99919467,0.999894038,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,171,ESP,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,ESP,30639.295,1.03017878,33.28902477,24.40075178,EURA,0.103599162
172,SWE,Sweden,Europe,EU,9294000,NA,NA,NA,NA,NA,NA,NA,0.904,9294000,0.999787313,0.999388424,0.999931808,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,172,SWE,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,SWE,48874.608,1.285109148,43.35394225,31.77830503,EURA,0.127884983
173,CHE,Switzerland,Europe,EU,7597000,NA,NA,NA,NA,NA,NA,NA,0.903,7597000,0.999784466,0.999381916,0.999930625,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,173,CHE,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,CHE,67245.997,1.614044143,53.98886727,39.57367204,EURA,0.1570066
176,GBR,United Kingdom,Europe,EU,61899000,NA,NA,NA,NA,NA,NA,NA,0.863,61899000,0.999633156,0.999053601,0.999865581,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,234.0454485,63.45479789,28.21771138,176,GBR,0,0,1,0,0,0,NA,NA,14,4,5,NA,NA,NA,4,10,50,NA,0.095050496,0.5,0.00950505,0.00950505,9.51E-05,5,0,700,0,16,GBR,36119.846,1.034374336,33.83123038,24.7981868,EURA,0.10340566
177,AUS,Australia,Oceania,Oceania,21511000,NA,NA,NA,NA,NA,NA,NA,0.929,21511000,0.999847464,0.99952738,0.999954966,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,240.7406631,63.45479789,87.22400453,177,AUS,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,AUS,55589.549,1.400263173,46.11414757,33.80316729,WPRA,0.110814468
178,COK,Cook Islands,Oceania,Oceania,18027,NA,NA,NA,NA,NA,NA,NA,0.908,18027,0.999798329,0.999413787,0.999936342,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,178,COK,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,COK,2305.628769,0.474618979,4.722458845,3.463010352,WPRB,0.014238569
179,FJI,Fiji,Oceania,Oceania,854000,NA,NA,NA,NA,NA,NA,NA,0.688,854000,0.996252215,0.993709925,0.997878517,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,179,FJI,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,FJI,3517.833,0.8091982,4.941291362,3.623481687,WPRB,0.02815158
180,KIR,Kiribati,Oceania,Oceania,100059,NA,NA,NA,NA,NA,NA,NA,0.624,100058.9403,0.991265337,0.986959096,0.994468758,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,180,KIR,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,KIR,1479.181,0.23823364,3.49738057,2.564652339,WPRB,0.008530994
181,MHL,Marshall Islands,Oceania,Oceania,63391,NA,NA,NA,NA,NA,NA,NA,0.563,63390.77545,0.980553077,0.971344059,0.986869001,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,181,MHL,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,MHL,2305.628769,0.474618979,3.279617147,2.404964978,WPRB,0.014238569
182,FSM,Micronesia (Federated States of),Oceania,Oceania,113000,NA,NA,NA,NA,NA,NA,NA,0.636,113000,0.992544161,0.988557822,0.995348694,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,182,FSM,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,FSM,1911.310155,0.298782266,2.10043933,1.540266074,WPRB,0.008963468
183,NRU,Nauru,Oceania,Oceania,10300,NA,NA,NA,NA,NA,NA,NA,0.663,10299.80648,0.994781713,0.991656206,0.996899378,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,183,NRU,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,NRU,2305.628769,0.474618979,3.929845149,2.881781479,WPRB,0.014238569
184,NZL,New Zealand,Oceania,Oceania,4304000,NA,NA,NA,NA,NA,NA,NA,0.908,4304000,0.999798329,0.999413787,0.999936342,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,190.751729,63.45479789,82.7988274,184,NZL,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,NZL,32145.233,1.192064686,36.12262462,26.47905659,WPRA,0.095468713
185,NIU,Niue,Oceania,Oceania,1591,NA,NA,NA,NA,NA,NA,NA,0.908,1590.566428,0.999798329,0.999413787,0.999936342,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,185,NIU,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,NIU,2305.628769,0.474618979,2.710074372,1.987315488,WPRB,0.014238569
186,PLW,Palau,Oceania,Oceania,20318,NA,NA,NA,NA,NA,NA,NA,0.782,20317.60481,0.998923503,0.997762473,0.999515338,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,186,PLW,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,PLW,1919.1,0.3,8.814,6.463364583,WPRB,0.009
187,PNG,Papua New Guinea,Oceania,Oceania,6890000,NA,NA,NA,NA,NA,NA,NA,0.466,6890000,0.932792602,0.891809115,0.957925615,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,187,PNG,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,PNG,1488.032,0.646836005,2.667137654,1.955829709,WPRB,0.021600884
188,WSM,Samoa,Oceania,Oceania,181000,NA,NA,NA,NA,NA,NA,NA,0.688,181000,0.996252215,0.993709925,0.997878517,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,188,WSM,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,WSM,3189.15,0.509822697,4.19757093,3.078106567,WPRB,0.016923613
189,SLB,Solomon Islands,Oceania,Oceania,534000,NA,NA,NA,NA,NA,NA,NA,0.51,534000,0.961415909,0.940623151,0.974405449,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,189,SLB,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,SLB,1340.376,0.437619495,3.124283756,2.291057973,WPRB,0.01583786
190,TON,Tonga,Oceania,Oceania,104000,NA,NA,NA,NA,NA,NA,NA,0.704,104000,0.996968386,0.994752951,0.998335853,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,190,TON,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,TON,3518.289,0.483611547,3.986569453,2.923377786,WPRB,0.0164196
191,TUV,Tuvalu,Oceania,Oceania,9885,NA,NA,NA,NA,NA,NA,NA,0.583,9884.678424,0.985026892,0.978007981,0.989933138,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,191,TUV,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,TUV,2305.628769,0.474618979,3.246393819,2.380602091,WPRB,0.014238569
192,VUT,Vanuatu,Oceania,Oceania,246000,NA,NA,NA,NA,NA,NA,NA,0.617,246000,0.990421295,0.985674478,0.993857138,0,0,0,NA,NA,NA,NA,763.2666667,0.379489713,215.7461961,63.45479789,85.01141597,192,VUT,0,0,1,0,0,0,NA,NA,14,5,5,NA,NA,NA,5,10,50,NA,0,0.5,0.001881595,0.001881595,0.001881595,20,0,700,0,16,VUT,2896.352,0.609666288,4.430149271,3.248657805,WPRB,0.020091543
